continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Europe,Slovenia,3/4/2022,975513,17024,7495,60,460181.721,8030.783,1147.255,3535.639,28.304,4.043,0.89,40,18.869,275,129.727,16,7.593,221,104.405,4842903,5457,2285.024,2.575,12908,6.09,0.188,5.3,tests performed,2979192,1264683,1220129,642101,16,452,140.54,59.66,57.56,30.29,213,21,0.001,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5318.401,10.96,-2.92,2508.8655
Europe,Slovenia,10/4/2022,988486,12973,7551,56,466301.514,6119.793,874.256,3562.056,26.417,3.774,0.81,42,19.813,276,130.198,30,14.237,207,97.761,4923881,4333,2323.232,2.044,11568,5.458,0.16,6.2,tests performed,2982615,1264820,1220470,645192,20,489,140.7,59.67,57.57,30.44,231,20,0.001,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5324.101,10.87,1.34,2511.5544
Europe,Slovenia,17/4/2022,997973,9487,7602,51,470776.845,4475.331,639.333,3586.115,24.058,3.437,0.74,30,14.152,208,98.12,14,6.644,142,66.914,4990620,2953,2354.721,1.393,9534,4.498,0.142,7,tests performed,2985314,1264963,1220773,647863,6,386,140.83,59.67,57.59,30.56,182,20,0.001,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5362.401,10.86,9.78,2529.6218
Europe,Slovenia,24/4/2022,1004953,6980,7657,55,474069.542,3292.697,470.385,3612.06,25.945,3.706,0.78,33,15.567,168,79.251,17,8.068,134,63.118,5051667,3768,2383.525,1.778,8721,4.115,0.114,8.8,tests performed,2987243,1265068,1220984,649573,15,276,140.92,59.68,57.6,30.64,130,15,0.001,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5381.301,10.81,4.48,2538.5374
Europe,Slovenia,1/5/2022,1010929,5976,7697,40,476888.619,2819.077,402.725,3630.929,18.869,2.696,0.81,24,11.322,145,68.401,15,7.119,133,62.643,5109078,2672,2410.613,1.261,8202,3.87,0.104,9.6,tests performed,2988408,1265131,1221095,650602,6,166,140.97,59.68,57.6,30.69,78,9,0,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5390.801,10.74,2.36,2543.0188
Europe,Slovenia,8/5/2022,1016086,5157,7739,42,479321.346,2432.727,347.532,3650.742,19.813,2.83,0.81,19,8.963,133,62.74,14,6.644,100,46.982,5154679,2760,2432.129,1.302,6514,3.073,0.113,8.8,tests performed,2990090,1265241,1221302,652051,10,240,141.05,59.69,57.61,30.76,113,16,0.001,14.25,102.619,44.5,19.062,12.93,31400.84,,153.493,7.25,20.1,25,,4.5,81.32,0.917,2119843,5387.7007,10.65,-0.8,2541.5564
Europe,Spain,24/1/2021,2657841,244667,62560,3407,55885.565,5144.534,734.933,1315.429,71.638,10.234,1.21,4284,90.078,26204,550.983,2289,48.13,22382,470.619,27378029,133789,576.538,2.817,252893,5.326,0.158,6.3,tests performed,1237593,1148895,88698,,,54664,2.6,2.42,0.19,,1149,42213,0.089,71.3,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,74547,16.22,22.96,1569.8424
Europe,Spain,31/1/2021,2859888,202047,66379,3819,60133.942,4248.377,606.911,1395.73,80.301,11.472,1.01,4894,102.905,27029,568.33,2311,48.593,20974,441.014,29214373,133466,615.209,2.811,262335,5.524,0.133,7.5,tests performed,1609261,1251369,357892,,,53095,3.38,2.63,0.75,,1116,14639,0.031,71.3,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77050.2,16.4,24.55,1622.5559
Europe,Spain,7/2/2021,2990431,130543,69694,3315,62878.827,2744.886,392.127,1465.433,69.703,9.958,0.83,4732,99.498,22907,481.658,1916,40.287,15874,333.777,30837879,106864,649.397,2.25,231929,4.884,0.104,9.6,tests performed,2105033,1318626,786407,,,70825,4.43,2.77,1.65,,1489,9608,0.02,71.3,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,78553.2,16.37,14.93,1654.2068
Europe,Spain,14/2/2021,3066130,75699,72153,2459,64470.526,1591.698,227.385,1517.138,51.705,7.386,0.73,4196,88.228,16766,352.533,1252,26.325,11032,231.966,32107195,64677,676.127,1.362,181331,3.819,0.082,12.2,tests performed,2561608,1491517,1070091,,,65225,5.39,3.14,2.25,,1371,24699,0.052,71.3,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,79133.41,16.16,5.93,1666.4249
Europe,Spain,21/2/2021,3116530,50400,73845,1692,65530.27,1059.745,151.392,1552.715,35.577,5.082,0.73,3539,74.413,11678,245.55,1001,21.048,7675,161.38,33062156,57377,696.237,1.208,136423,2.873,0.074,13.5,tests performed,3090351,1893290,1197061,,,75535,6.5,3.98,2.52,,1588,57396,0.121,68.52,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,78989.2,15.82,-1.5,1663.3882
Europe,Spain,28/2/2021,3155466,38936,75160,1315,66348.965,818.695,116.956,1580.365,27.65,3.95,0.77,2923,61.461,8831,185.687,790,16.611,6394,134.445,33890881,49974,713.689,1.052,118389,2.493,0.064,15.6,tests performed,3829465,2567617,1261848,,,105588,8.05,5.4,2.65,,2220,96332,0.203,68.52,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,78594.805,15.45,-4.18,1655.0828
Europe,Spain,7/3/2021,3189158,33692,76087,927,67057.396,708.431,101.204,1599.857,19.492,2.785,0.85,2471,51.957,7292,153.327,717,15.076,5267,110.748,34702910,49899,730.789,1.051,116004,2.443,0.055,18.2,tests performed,4712191,3328703,1383488,,,126104,9.91,7,2.91,,2652,108727,0.229,68.52,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77950.2,15.05,-7.02,1641.5085
Europe,Spain,25/4/2021,3519002,57972,80128,528,73992.919,1218.959,174.137,1684.826,11.102,1.586,1.06,2356,49.539,8024,168.718,1024,21.531,6821,143.423,40331126,60815,849.31,1.281,128136,2.698,0.075,13.3,tests performed,14715931,10796466,3947465,,,290945,30.94,22.7,8.3,,6118,214475,0.451,69.44,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,76628.6,13.3,2.93,1613.6776
Europe,Spain,2/5/2021,3571882,52880,80581,453,75104.81,1111.891,158.842,1694.351,9.525,1.361,0.96,2315,48.677,7400,155.597,933,19.618,6309,132.657,41227181,58219,868.179,1.226,128008,2.696,0.069,14.5,tests performed,17178566,12196079,5113598,,,351805,36.12,25.64,10.75,,7397,199945,0.42,69.44,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,76743.805,13.14,1.49,1616.1036
Europe,Spain,9/5/2021,3613793,41911,81039,458,75986.059,881.249,125.893,1703.981,9.63,1.376,0.92,2134,44.871,6397,134.508,763,16.043,5175,108.813,42065760,58831,885.839,1.239,119797,2.523,0.06,16.7,tests performed,19830624,13797431,6221476,,,378865,41.7,29.01,13.08,,7966,228765,0.481,63.43,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77219.01,13.06,6.26,1626.1107
Europe,Spain,16/5/2021,3648496,34703,81402,363,76715.747,729.689,104.241,1711.614,7.633,1.09,0.92,1836,38.605,5088,106.984,553,11.628,4212,88.564,42861909,55683,902.604,1.173,113736,2.395,0.052,19.2,tests performed,22313088,15320846,7213716,,,354638,46.92,32.21,15.17,,7457,217631,0.458,63.43,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77331.805,12.91,1.48,1628.486
Europe,Spain,23/5/2021,3680817,32321,81655,253,77395.351,679.603,97.086,1716.933,5.32,0.76,0.96,1628,34.231,3981,83.707,499,10.492,3306,69.514,43616298,53051,918.49,1.117,107770,2.269,0.05,20,tests performed,24534056,16709939,8130648,,,317281,51.59,35.14,17.1,,6671,198442,0.417,63.43,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77346.41,12.75,0.19,1628.7935
Europe,Spain,30/5/2021,3711598,30781,81846,191,78042.573,647.222,92.46,1720.949,4.016,0.574,0.99,1347,28.323,3509,73.783,388,8.158,3087,64.909,44339958,50213,933.73,1.057,103380,2.177,0.049,20.4,tests performed,26827637,18032417,9221285,,,327654,56.41,37.92,19.39,,6889,188925,0.397,63.43,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77282.01,12.58,-0.86,1627.4374
Europe,Spain,6/6/2021,3739887,28289,82055,209,78637.396,594.824,84.975,1725.344,4.395,0.628,1.04,1124,23.634,2990,62.87,321,6.75,2643,55.574,45047052,48792,948.62,1.027,101013,2.127,0.046,21.7,tests performed,30007806,19786574,11002869,,,454310,63.1,41.6,23.14,,9553,250594,0.527,60.65,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77293.61,12.44,0.16,1627.6816
Europe,Spain,13/6/2021,3764232,24345,82200,145,79149.291,511.894,73.128,1728.393,3.049,0.436,1.04,918,19.302,2497,52.504,287,6.035,2249,47.289,45708904,47423,962.557,0.999,94550,1.991,0.043,23.3,tests performed,33242768,21474788,12813055,,,462137,69.9,45.15,26.94,,9717,241173,0.507,50.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77610.81,12.34,4.29,1634.3615
Europe,Spain,20/6/2021,3787832,23600,82330,130,79645.521,496.23,70.89,1731.126,2.733,0.39,1.1,770,16.191,2062,43.357,236,4.962,1835,38.584,46349339,45701,976.044,0.962,91491,1.927,0.043,23.3,tests performed,36357745,23200566,14431683,,,444997,76.45,48.78,30.35,,9357,246540,0.518,50.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,78085.61,12.27,6.48,1644.36
Europe,Spain,27/6/2021,3817605,29773,82443,113,80271.548,626.027,89.432,1733.502,2.376,0.339,1.36,642,13.499,1846,38.815,177,3.722,1728,36.334,46987681,52055,989.486,1.096,91192,1.92,0.055,18.2,tests performed,39914204,24792784,16609913,,,508066,83.93,52.13,34.93,,10683,227460,0.478,48.61,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77855.21,12.09,-3.07,1639.5082
Europe,Spain,4/7/2021,3896555,78950,82532,89,81931.604,1660.056,237.151,1735.374,1.871,0.267,1.61,612,12.868,2105,44.261,244,5.131,2057,43.252,47858510,71274,1007.825,1.501,124404,2.62,0.105,9.5,tests performed,43959621,26505676,19135448,,,577917,92.43,55.73,40.24,,12152,244699,0.515,48.61,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77972.01,11.97,1.57,1641.9677
Europe,Spain,11/7/2021,4031892,135337,82621,89,84777.291,2845.687,406.527,1737.245,1.871,0.267,1.55,719,15.118,3172,66.697,360,7.57,3450,72.542,48949862,91821,1030.807,1.934,155907,3.283,0.142,7,tests performed,47777316,27994332,21789996,,,545385,100.46,58.86,45.82,,11468,212665,0.447,48.61,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77815.61,11.81,-2.03,1638.6742
Europe,Spain,18/7/2021,4208456,176564,82783,162,88489.846,3712.554,530.365,1740.651,3.406,0.487,1.37,1035,21.763,5426,114.091,693,14.571,5890,123.847,50210465,92362,1057.353,1.945,180086,3.792,0.16,6.2,tests performed,51229989,29484796,24041017,,,493239,107.72,62,50.55,,10371,212923,0.448,50.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,77747.21,11.67,-0.9,1637.2338
Europe,Spain,25/7/2021,4394169,185713,83180,397,92394.773,3904.927,557.847,1748.999,8.348,1.193,1.17,1486,31.246,7878,165.648,1033,21.721,8376,176.119,51522608,89751,1084.985,1.89,187449,3.947,0.162,6.2,tests performed,54259325,30827932,25944318,,,432762,114.09,64.82,54.55,,9100,191877,0.403,48.53,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,78702.81,11.68,12.7,1657.3573
Europe,Spain,1/8/2021,4551827,157658,83736,556,95709.797,3315.024,473.575,1760.69,11.691,1.67,1.02,1856,39.026,8708,183.1,1150,24.181,8342,175.405,52800857,84817,1111.903,1.786,182607,3.845,0.149,6.7,tests performed,56795869,32169472,27262062,,,362363,119.42,67.64,57.32,,7619,191649,0.403,48.48,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632,79632.414,11.69,12.51,1676.9332
